0.01
  3.0200      .47657      .19073E-01  161.92      .00000E+00
  3.0300      .47657      .20178E-01  161.92      .00000E+00
  3.0400      .47657      .21283E-01  161.92      .00000E+00
  3.0500      .47657      .22387E-01  161.92      .00000E+00
  3.0600      .47657      .23492E-01  161.92      .00000E+00
  3.0700      .47657      .24597E-01  161.92      .00000E+00
  3.0800      .47657      .25701E-01  161.92      .00000E+00
  3.0900      .47657      .26806E-01  161.92      .00000E+00
  3.1000      .47657      .27910E-01  161.92      .00000E+00
  3.1100      .47657      .29015E-01  161.92      .00000E+00
  3.1200      .47657      .30120E-01  161.92      .00000E+00
  3.1300      .47657      .31224E-01  161.92      .00000E+00
  3.1400      .47657      .32329E-01  161.92      .00000E+00
  3.1500      .47657      .33434E-01  161.92      .00000E+00
  3.1600      .47657      .34538E-01  161.92      .00000E+00
  3.1700      .47657      .35643E-01  161.92      .00000E+00
  3.1800      .47657      .36747E-01  161.92      .00000E+00
  3.1900      .47657      .37852E-01  161.92      .00000E+00
  3.2000      .47657      .38957E-01  161.92      .00000E+00
  3.2100      .47657      .40061E-01  161.92      .00000E+00
  3.2200      .47657      .41166E-01  161.92      .00000E+00
  3.2300      .47657      .42271E-01  161.92      .00000E+00
  3.2400      .47657      .43375E-01  161.92      .00000E+00
  3.2500      .47657      .44480E-01  161.92      .00000E+00
  3.2600      .47657      .45584E-01  161.92      .00000E+00
  3.2700      .47657      .46689E-01  161.92      .00000E+00
  3.2800      .47657      .47794E-01  161.92      .00000E+00
  3.2900      .47657      .48898E-01  161.92      .00000E+00
  3.3000      .47657      .50003E-01  161.92      .00000E+00
  3.3100      .47657      .51108E-01  161.92      .00000E+00
  3.3200      .47657      .52212E-01  161.92      .00000E+00
  3.3300      .47657      .53317E-01  161.92      .00000E+00
  3.3400      .47657      .54421E-01  161.92      .00000E+00
  3.3500      .47657      .55526E-01  161.92      .00000E+00
  3.3600      .47657      .56631E-01  161.92      .00000E+00
  3.3700      .47657      .57735E-01  161.92      .00000E+00
  3.3800      .47657      .58840E-01  161.92      .00000E+00
  3.3900      .47657      .59944E-01  161.92      .00000E+00
  3.4000      .47657      .61049E-01  161.92      .00000E+00
  3.4100      .47657      .62154E-01  161.92      .00000E+00
  3.4200      .47657      .63258E-01  161.92      .00000E+00
  3.4300      .47657      .64363E-01  161.92      .00000E+00
  3.4400      .47657      .65468E-01  161.92      .00000E+00
  3.4500      .47657      .66572E-01  161.92      .00000E+00
  3.4600      .47657      .67677E-01  161.92      .00000E+00
  3.4700      .47657      .68781E-01  161.92      .00000E+00
  3.4800      .47657      .69886E-01  161.92      .00000E+00
  3.4900      .47657      .70991E-01  161.92      .00000E+00
  3.5000      .47657      .72095E-01  161.92      .00000E+00
  3.5100      .47657      .73200E-01  161.92      .00000E+00
  3.5200      .47657      .74305E-01  161.92      .00000E+00
  3.5300      .47657      .75409E-01  161.92      .00000E+00
  3.5400      .47657      .76514E-01  161.92      .00000E+00
  3.5500      .47657      .77618E-01  161.92      .00000E+00
  3.5600      .47657      .78723E-01  161.92      .00000E+00
  3.5700      .47657      .79828E-01  161.92      .00000E+00
  3.5800      .47657      .80932E-01  161.92      .00000E+00
  3.5900      .47657      .82037E-01  161.92      .00000E+00
  3.6000      .47657      .83142E-01  161.92      .00000E+00
  3.6100      .47657      .84246E-01  161.92      .00000E+00
  3.6200      .47657      .85351E-01  161.92      .00000E+00
  3.6300      .47657      .86455E-01  161.92      .00000E+00
  3.6400      .47657      .87560E-01  161.92      .00000E+00
  3.6500      .47657      .88665E-01  161.92      .00000E+00
  3.6600      .47657      .89769E-01  161.92      .00000E+00
  3.6700      .47657      .90874E-01  161.92      .00000E+00
