  0.692058       1.47610       2.85000      0.470932E-01   161.920      0.000000E+00  0.000000E+00
  0.689910       1.48600       2.85000      0.468279E-01   161.920      0.000000E+00  0.000000E+00
  0.687649       1.49590       2.85000      0.448353E-01   161.920      0.000000E+00  0.000000E+00
  0.685163       1.50580       2.85000      0.429445E-01   161.920      0.000000E+00  0.000000E+00
  0.682913       1.51570       2.85000      0.468798E-01   161.920      0.000000E+00  0.000000E+00
  0.680759       1.52560       2.85000      0.480144E-01   161.920      0.000000E+00  0.000000E+00
  0.678519       1.53550       2.85000      0.462216E-01   161.920      0.000000E+00  0.000000E+00
  0.676130       1.54540       2.85000      0.437444E-01   161.920      0.000000E+00  0.000000E+00
  0.673660       1.55530       2.85000      0.455298E-01   161.920      0.000000E+00  0.000000E+00
  0.671437       1.56520       2.85000      0.477725E-01   161.920      0.000000E+00  0.000000E+00
  0.669188       1.57510       2.85000      0.464109E-01   161.920      0.000000E+00  0.000000E+00
  0.666828       1.58500       2.85000      0.435110E-01   161.920      0.000000E+00  0.000000E+00
  0.664246       1.59490       2.85000      0.433000E-01   161.920      0.000000E+00  0.000000E+00
  0.661921       1.60480       2.85000      0.465808E-01   161.920      0.000000E+00  0.000000E+00
  0.659642       1.61470       2.85000      0.459982E-01   161.920      0.000000E+00  0.000000E+00
  0.657257       1.62460       2.85000      0.430631E-01   161.920      0.000000E+00  0.000000E+00
  0.654654       1.63450       2.85000      0.410565E-01   161.920      0.000000E+00  0.000000E+00
  0.652179       1.64440       2.85000      0.449245E-01   161.920      0.000000E+00  0.000000E+00
  0.649840       1.65430       2.85000      0.448233E-01   161.920      0.000000E+00  0.000000E+00
  0.647410       1.66420       2.85000      0.418350E-01   161.920      0.000000E+00  0.000000E+00
  0.644780       1.67410       2.85000      0.390497E-01   161.920      0.000000E+00  0.000000E+00
  0.642159       1.68400       2.85000      0.430135E-01   161.920      0.000000E+00  0.000000E+00
  0.639744       1.69390       2.85000      0.428877E-01   161.920      0.000000E+00  0.000000E+00
  0.637253       1.70380       2.85000      0.397383E-01   161.920      0.000000E+00  0.000000E+00
  0.634535       1.71370       2.85000      0.373571E-01   161.920      0.000000E+00  0.000000E+00
  0.631801       1.72360       2.85000      0.408217E-01   161.920      0.000000E+00  0.000000E+00
  0.629308       1.73350       2.85000      0.401058E-01   161.920      0.000000E+00  0.000000E+00
  0.626738       1.74340       2.85000      0.366285E-01   161.920      0.000000E+00  0.000000E+00
  0.623849       1.75330       2.85000      0.358488E-01   161.920      0.000000E+00  0.000000E+00
  0.621076       1.76320       2.85000      0.383957E-01   161.920      0.000000E+00  0.000000E+00
  0.618511       1.77310       2.85000      0.366456E-01   161.920      0.000000E+00  0.000000E+00
  0.615861       1.78300       2.85000      0.326620E-01   161.920      0.000000E+00  0.000000E+00
  0.612718       1.79290       2.85000      0.343349E-01   161.920      0.000000E+00  0.000000E+00
  0.609969       1.80280       2.85000      0.354000E-01   161.920      0.000000E+00  0.000000E+00
  0.607328       1.81270       2.85000      0.325861E-01   161.920      0.000000E+00  0.000000E+00
  0.604420       1.82260       2.85000      0.298761E-01   161.920      0.000000E+00  0.000000E+00
  0.601184       1.83250       2.85000      0.324113E-01   161.920      0.000000E+00  0.000000E+00
  0.598470       1.84240       2.85000      0.311546E-01   161.920      0.000000E+00  0.000000E+00
  0.595715       1.85230       2.85000      0.273595E-01   161.920      0.000000E+00  0.000000E+00
  0.592240       1.86220       2.85000      0.288166E-01   161.920      0.000000E+00  0.000000E+00
  0.589254       1.87210       2.85000      0.289733E-01   161.920      0.000000E+00  0.000000E+00
  0.586518       1.88200       2.85000      0.259252E-01   161.920      0.000000E+00  0.000000E+00
  0.583097       1.89190       2.85000      0.253159E-01   161.920      0.000000E+00  0.000000E+00
  0.579768       1.90180       2.85000      0.261819E-01   161.920      0.000000E+00  0.000000E+00
  0.576952       1.91170       2.85000      0.236403E-01   161.920      0.000000E+00  0.000000E+00
  0.573620       1.92160       2.85000      0.220212E-01   161.920      0.000000E+00  0.000000E+00
  0.569963       1.93150       2.85000      0.231341E-01   161.920      0.000000E+00  0.000000E+00
  0.566998       1.94140       2.85000      0.208893E-01   161.920      0.000000E+00  0.000000E+00
  0.563655       1.95130       2.85000      0.191697E-01   161.920      0.000000E+00  0.000000E+00
  0.559763       1.96120       2.85000      0.200493E-01   161.920      0.000000E+00  0.000000E+00
